date,Coronavirus_unscaled,Coronavirus_monthly,isPartial,scale,Coronavirus
2020-05-17,77,22.0,,0.22,16.94
2020-05-18,76,22.0,,0.22,16.72
2020-05-19,68,22.0,,0.22,14.96
2020-05-20,64,22.0,,0.22,14.08
2020-05-21,63,22.0,,0.22,13.86
2020-05-22,57,22.0,,0.22,12.540000000000001
2020-05-23,60,22.0,,0.22,13.2
2020-05-24,61,22.0,,0.22,13.42
2020-05-25,62,22.0,,0.22,13.64
2020-05-26,64,22.0,,0.22,14.08
2020-05-27,58,22.0,,0.22,12.76
2020-05-28,53,22.0,,0.22,11.66
2020-05-29,49,22.0,,0.22,10.78
2020-05-30,46,22.0,,0.22,10.12
2020-05-31,46,22.0,,0.22,10.12
2020-06-01,66,16.0,False,0.16,10.56
2020-06-02,62,16.0,,0.16,9.92
2020-06-03,61,16.0,,0.16,9.76
2020-06-04,62,16.0,,0.16,9.92
2020-06-05,61,16.0,,0.16,9.76
2020-06-06,60,16.0,,0.16,9.6
2020-06-07,61,16.0,,0.16,9.76
2020-06-08,62,16.0,,0.16,9.92
2020-06-09,62,16.0,,0.16,9.92
2020-06-10,66,16.0,,0.16,10.56
2020-06-11,67,16.0,,0.16,10.72
2020-06-12,66,16.0,,0.16,10.56
2020-06-13,64,16.0,,0.16,10.24
2020-06-14,63,16.0,,0.16,10.08
2020-06-15,68,16.0,,0.16,10.88
2020-06-16,67,16.0,,0.16,10.72
2020-06-17,69,16.0,,0.16,11.040000000000001
2020-06-18,68,16.0,,0.16,10.88
2020-06-19,71,16.0,,0.16,11.36
2020-06-20,70,16.0,,0.16,11.200000000000001
2020-06-21,67,16.0,,0.16,10.72
2020-06-22,76,16.0,,0.16,12.16
2020-06-23,75,16.0,,0.16,12.0
2020-06-24,84,16.0,,0.16,13.44
2020-06-25,92,16.0,,0.16,14.72
2020-06-26,100,16.0,,0.16,16.0
2020-06-27,94,16.0,,0.16,15.040000000000001
2020-06-28,92,16.0,,0.16,14.72
2020-06-29,93,16.0,,0.16,14.88
2020-06-30,96,16.0,,0.16,15.36
2020-07-01,95,17.0,False,0.17,16.150000000000002
2020-07-02,93,17.0,,0.17,15.81
2020-07-03,90,17.0,,0.17,15.3
2020-07-04,88,17.0,,0.17,14.96
2020-07-05,88,17.0,,0.17,14.96
2020-07-06,93,17.0,,0.17,15.81
2020-07-07,92,17.0,,0.17,15.64
2020-07-08,91,17.0,,0.17,15.47
2020-07-09,86,17.0,,0.17,14.620000000000001
2020-07-10,86,17.0,,0.17,14.620000000000001
2020-07-11,82,17.0,,0.17,13.940000000000001
2020-07-12,90,17.0,,0.17,15.3
2020-07-13,100,17.0,,0.17,17.0
2020-07-14,96,17.0,,0.17,16.32
2020-07-15,86,17.0,,0.17,14.620000000000001
2020-07-16,77,17.0,,0.17,13.090000000000002
2020-07-17,77,17.0,,0.17,13.090000000000002
2020-07-18,71,17.0,,0.17,12.07
2020-07-19,72,17.0,,0.17,12.24
2020-07-20,73,17.0,,0.17,12.41
2020-07-21,71,17.0,,0.17,12.07
2020-07-22,68,17.0,,0.17,11.56
2020-07-23,64,17.0,,0.17,10.88
2020-07-24,61,17.0,,0.17,10.370000000000001
2020-07-25,58,17.0,,0.17,9.860000000000001
2020-07-26,60,17.0,,0.17,10.200000000000001
2020-07-27,63,17.0,,0.17,10.71
2020-07-28,61,17.0,,0.17,10.370000000000001
2020-07-29,61,17.0,,0.17,10.370000000000001
2020-07-30,60,17.0,,0.17,10.200000000000001
2020-07-31,56,17.0,,0.17,9.520000000000001
2020-08-01,91,9.0,False,0.09,8.19
2020-08-02,97,9.0,,0.09,8.73
2020-08-03,100,9.0,,0.09,9.0
2020-08-04,94,9.0,,0.09,8.459999999999999
2020-08-05,93,9.0,,0.09,8.37
2020-08-06,88,9.0,,0.09,7.92
2020-08-07,86,9.0,,0.09,7.739999999999999
2020-08-08,79,9.0,,0.09,7.109999999999999
2020-08-09,85,9.0,,0.09,7.6499999999999995
2020-08-10,85,9.0,,0.09,7.6499999999999995
2020-08-11,83,9.0,,0.09,7.47
2020-08-12,76,9.0,,0.09,6.84
2020-08-13,79,9.0,,0.09,7.109999999999999
2020-08-14,73,9.0,,0.09,6.569999999999999
2020-08-15,69,9.0,,0.09,6.21
2020-08-16,69,9.0,,0.09,6.21
2020-08-17,73,9.0,,0.09,6.569999999999999
2020-08-18,70,9.0,,0.09,6.3
2020-08-19,68,9.0,,0.09,6.12
2020-08-20,63,9.0,,0.09,5.67
2020-08-21,62,9.0,,0.09,5.58
2020-08-22,62,9.0,,0.09,5.58
2020-08-23,65,9.0,,0.09,5.85
2020-08-24,63,9.0,,0.09,5.67
2020-08-25,61,9.0,,0.09,5.49
2020-08-26,59,9.0,,0.09,5.31
2020-08-27,55,9.0,,0.09,4.95
2020-08-28,56,9.0,,0.09,5.04
2020-08-29,56,9.0,,0.09,5.04
2020-08-30,61,9.0,,0.09,5.49
2020-08-31,64,9.0,,0.09,5.76
2020-09-01,100,6.0,False,0.06,6.0
2020-09-02,93,6.0,,0.06,5.58
2020-09-03,94,6.0,,0.06,5.64
2020-09-04,88,6.0,,0.06,5.279999999999999
2020-09-05,89,6.0,,0.06,5.34
2020-09-06,89,6.0,,0.06,5.34
2020-09-07,91,6.0,,0.06,5.46
2020-09-08,89,6.0,,0.06,5.34
2020-09-09,93,6.0,,0.06,5.58
2020-09-10,92,6.0,,0.06,5.52
2020-09-11,87,6.0,,0.06,5.22
2020-09-12,83,6.0,,0.06,4.9799999999999995
2020-09-13,80,6.0,,0.06,4.8
2020-09-14,84,6.0,,0.06,5.04
2020-09-15,82,6.0,,0.06,4.92
2020-09-16,82,6.0,,0.06,4.92
2020-09-17,82,6.0,,0.06,4.92
2020-09-18,81,6.0,,0.06,4.859999999999999
2020-09-19,73,6.0,,0.06,4.38
2020-09-20,77,6.0,,0.06,4.62
2020-09-21,83,6.0,,0.06,4.9799999999999995
2020-09-22,86,6.0,,0.06,5.16
2020-09-23,84,6.0,,0.06,5.04
2020-09-24,77,6.0,,0.06,4.62
2020-09-25,79,6.0,,0.06,4.74
2020-09-26,80,6.0,,0.06,4.8
2020-09-27,75,6.0,,0.06,4.5
2020-09-28,82,6.0,,0.06,4.92
2020-09-29,83,6.0,,0.06,4.9799999999999995
2020-09-30,77,6.0,,0.06,4.62
2020-10-01,50,6.0,False,0.06,3.0
2020-10-02,100,6.0,,0.06,6.0
2020-10-03,82,6.0,,0.06,4.92
2020-10-04,70,6.0,,0.06,4.2
2020-10-05,67,6.0,,0.06,4.02
2020-10-06,59,6.0,,0.06,3.54
2020-10-07,57,6.0,,0.06,3.42
2020-10-08,56,6.0,,0.06,3.36
2020-10-09,56,6.0,,0.06,3.36
2020-10-10,53,6.0,,0.06,3.1799999999999997
2020-10-11,54,6.0,,0.06,3.2399999999999998
2020-10-12,54,6.0,,0.06,3.2399999999999998
2020-10-13,55,6.0,,0.06,3.3
2020-10-14,57,6.0,,0.06,3.42
2020-10-15,58,6.0,,0.06,3.48
2020-10-16,57,6.0,,0.06,3.42
2020-10-17,56,6.0,,0.06,3.36
2020-10-18,54,6.0,,0.06,3.2399999999999998
2020-10-19,60,6.0,,0.06,3.5999999999999996
2020-10-20,60,6.0,,0.06,3.5999999999999996
2020-10-21,64,6.0,,0.06,3.84
2020-10-22,60,6.0,,0.06,3.5999999999999996
2020-10-23,59,6.0,,0.06,3.54
2020-10-24,62,6.0,,0.06,3.7199999999999998
2020-10-25,59,6.0,,0.06,3.54
2020-10-26,67,6.0,,0.06,4.02
2020-10-27,63,6.0,,0.06,3.78
2020-10-28,68,6.0,,0.06,4.08
2020-10-29,66,6.0,,0.06,3.96
2020-10-30,68,6.0,,0.06,4.08
2020-10-31,66,6.0,,0.06,3.96
2020-11-01,72,7.0,False,0.07,5.040000000000001
2020-11-02,71,7.0,,0.07,4.970000000000001
2020-11-03,61,7.0,,0.07,4.2700000000000005
2020-11-04,35,7.0,,0.07,2.45
2020-11-05,49,7.0,,0.07,3.43
2020-11-06,52,7.0,,0.07,3.6400000000000006
2020-11-07,56,7.0,,0.07,3.9200000000000004
2020-11-08,61,7.0,,0.07,4.2700000000000005
2020-11-09,76,7.0,,0.07,5.32
2020-11-10,72,7.0,,0.07,5.040000000000001
2020-11-11,83,7.0,,0.07,5.8100000000000005
2020-11-12,89,7.0,,0.07,6.23
2020-11-13,92,7.0,,0.07,6.44
2020-11-14,93,7.0,,0.07,6.510000000000001
2020-11-15,90,7.0,,0.07,6.300000000000001
2020-11-16,100,7.0,,0.07,7.000000000000001
2020-11-17,100,7.0,,0.07,7.000000000000001
2020-11-18,97,7.0,,0.07,6.790000000000001
2020-11-19,91,7.0,,0.07,6.370000000000001
2020-11-20,86,7.0,,0.07,6.0200000000000005
2020-11-21,80,7.0,,0.07,5.6000000000000005
2020-11-22,76,7.0,,0.07,5.32
2020-11-23,80,7.0,,0.07,5.6000000000000005
2020-11-24,73,7.0,,0.07,5.11
2020-11-25,73,7.0,,0.07,5.11
2020-11-26,60,7.0,,0.07,4.2
2020-11-27,65,7.0,,0.07,4.550000000000001
2020-11-28,70,7.0,,0.07,4.9
2020-11-29,64,7.0,,0.07,4.48
2020-11-30,66,7.0,,0.07,4.62
